source_row_index,package,group_id,dataset_class_id,model_class_index,class_name,split
8889,com.xwg.zuoyeshenqioa,com.xwg.zuoyeshenqioa,4,3,Riskware,train
8892,com.rqx.vqfvps,com.rqx.vqfvps,4,3,Riskware,train
8900,com.patusd.rlucmxtu,com.patusd.rlucmxtu,4,3,Riskware,train
8911,gov.sweet.art.bowl.track.art.whenever,gov.sweet.art.bowl.track.art.whenever,4,3,Riskware,train
8912,com.jeh.vhasdk,com.jeh.vhasdk,4,3,Riskware,train
8919,com.opw.mvxsdk,com.opw.mvxsdk,4,3,Riskware,train
8922,ru.goluk.tiropi.sportivnie.prognozi,ru.goluk.tiropi.sportivnie.prognozi,4,3,Riskware,train
8930,com.zhainveworld.enyrnwj,com.zhainveworld.enyrnwj,4,3,Riskware,train
8940,ru.de.teje.texori,ru.de.teje.texori,4,3,Riskware,train
8942,com.ubvvuf.fwitoaws,com.ubvvuf.fwitoaws,4,3,Riskware,train
8944,com.ydvmty.iukrgivp,com.ydvmty.iukrgivp,4,3,Riskware,train
8947,com.hbittb.rvcvvgrh,com.hbittb.rvcvvgrh,4,3,Riskware,train
8952,com.oyef.ctag.hv.my,com.oyef.ctag.hv.my,4,3,Riskware,train
8955,com.ipj.fallvl,com.ipj.fallvl,4,3,Riskware,train
8966,com.ljcchz.uistybxm,com.ljcchz.uistybxm,4,3,Riskware,train
8967,com.cub.hzgelo,com.cub.hzgelo,4,3,Riskware,train
8970,eu.cescekqqdt.fonariktinyflashlight,eu.cescekqqdt.fonariktinyflashlight,4,3,Riskware,train
8972,com.oiujsq.uwyudns,com.oiujsq.uwyudns,4,3,Riskware,train
8973,com.emysi.kkoe.idej,com.emysi.kkoe.idej,4,3,Riskware,train
8977,com.edx.qnruqz,com.edx.qnruqz,4,3,Riskware,train
8987,com.ilk.xbshvt,com.ilk.xbshvt,4,3,Riskware,train
8989,google.com.bn.d2.bill,google.com.bn.d2.bill,4,3,Riskware,train
8990,com.venator.app.ursafecpumonitor,com.venator.app.ursafecpumonitor,4,3,Riskware,train
8991,net.qhatppuzvtgth.maddenmobile,net.qhatppuzvtgth.maddenmobile,4,3,Riskware,train
8994,feesntvwqrlbkw.eu.b,feesntvwqrlbkw.eu.b,4,3,Riskware,train
8996,com.uwp.ehlptp,com.uwp.ehlptp,4,3,Riskware,train
9009,com.dwrjk,com.dwrjk,4,3,Riskware,train
9010,eu.qkplfhuzwwfjoi.nidaleequeenofthejungle,eu.qkplfhuzwwfjoi.nidaleequeenofthejungle,4,3,Riskware,train
9012,com.broad.fence.smooth.sail,com.broad.fence.smooth.sail,4,3,Riskware,train
9014,com.fup.gbaaoy,com.fup.gbaaoy,4,3,Riskware,train
9026,com.pnr.engproverbsandsayings,com.pnr.engproverbsandsayings,4,3,Riskware,train
9037,com.wxh.fvzitf,com.wxh.fvzitf,4,3,Riskware,train
9041,com.hods.speeches.expected,com.hods.speeches.expected,4,3,Riskware,train
9043,,__missing_package_row_9043,4,3,Riskware,train
9045,com.vuy.evotaa,com.vuy.evotaa,4,3,Riskware,train
9058,com.kretis.nextlauncher3d,com.kretis.nextlauncher3d,4,3,Riskware,train
9059,com.xianjiea.qqtheme,com.xianjiea.qqtheme,4,3,Riskware,train
9062,com.bcfdfvf.lgvfvdaw,com.bcfdfvf.lgvfvdaw,4,3,Riskware,train
9064,com.newappcyh2,com.newappcyh2,4,3,Riskware,train
9065,qzyd.speed.nethelper,qzyd.speed.nethelper,4,3,Riskware,train
9067,com.qvm.xharrn,com.qvm.xharrn,4,3,Riskware,train
9068,net.upper.master.support.texas.storm.threw,net.upper.master.support.texas.storm.threw,4,3,Riskware,train
9070,com.ixm.uwbned,com.ixm.uwbned,4,3,Riskware,train
9074,com.osxeev.ichfjmrl,com.osxeev.ichfjmrl,4,3,Riskware,train
9082,com.jieshudu.wangpansoso,com.jieshudu.wangpansoso,4,3,Riskware,train
9084,com.wvc.shxkcv,com.wvc.shxkcv,4,3,Riskware,train
9088,com.xih.voget.hill.climbracing,com.xih.voget.hill.climbracing,4,3,Riskware,train
9092,com.ikl.hyvjlz,com.ikl.hyvjlz,4,3,Riskware,train
9096,clbhgj.wadda.skzxxy.pgnzhptv,clbhgj.wadda.skzxxy.pgnzhptv,4,3,Riskware,train
9115,kib85.bmgi85.qbxrg85,kib85.bmgi85.qbxrg85,4,3,Riskware,train
9117,ifvrp.zsewn.lnyjec,ifvrp.zsewn.lnyjec,4,3,Riskware,train
9120,com.vlv.xwjkdc,com.vlv.xwjkdc,4,3,Riskware,train
9121,com.gww.tcppzo,com.gww.tcppzo,4,3,Riskware,train
9124,com.gzessc.drirbizt,com.gzessc.drirbizt,4,3,Riskware,train
9125,com.vpzmpbijloc.subwaysurfersdownloadfreeandroid,com.vpzmpbijloc.subwaysurfersdownloadfreeandroid,4,3,Riskware,train
9132,com.tza.bcjzcb,com.tza.bcjzcb,4,3,Riskware,train
9133,com.anpolac.ink.system,com.anpolac.ink.system,4,3,Riskware,train
9140,com.daishuasb,com.daishuasb,4,3,Riskware,train
9142,rxc.pmsmz.vmlcvh,rxc.pmsmz.vmlcvh,4,3,Riskware,train
9143,com.phamvietanh.facebooklite,com.phamvietanh.facebooklite,4,3,Riskware,train
9144,com.suonphje.etjwemzc,com.suonphje.etjwemzc,4,3,Riskware,train
9148,com.ttl.lyltsg,com.ttl.lyltsg,4,3,Riskware,train
9149,com.koj.yqwzxe,com.koj.yqwzxe,4,3,Riskware,train
9151,com.save.important.abbess,com.save.important.abbess,4,3,Riskware,train
9158,lzk3.iss.sric.android,lzk3.iss.sric.android,4,3,Riskware,train
9176,com.leyou.bpb.ndsj.yuka_wlsy,com.leyou.bpb.ndsj.yuka_wlsy,4,3,Riskware,train
9186,com.uoj.lacexs,com.uoj.lacexs,4,3,Riskware,train
9206,com.czwpto.lqzbwvtb,com.czwpto.lqzbwvtb,4,3,Riskware,train
9208,com.fnm.bhhjmo,com.fnm.bhhjmo,4,3,Riskware,train
9209,com.dcd.ohbahw,com.dcd.ohbahw,4,3,Riskware,train
9213,mobi.nex.qatavo.kibapukuciqa,mobi.nex.qatavo.kibapukuciqa,4,3,Riskware,train
9219,com.android.app253626,com.android.app253626,4,3,Riskware,train
9221,com.dxhzj,com.dxhzj,4,3,Riskware,train
9240,com.hdj.zewlmy,com.hdj.zewlmy,4,3,Riskware,train
9242,com.beco.jfa,com.beco.jfa,4,3,Riskware,train
9243,com.mhd.ifanph,com.mhd.ifanph,4,3,Riskware,train
9244,com.pftviqdb.obeynmty,com.pftviqdb.obeynmty,4,3,Riskware,train
9245,com.iapp.i99787645,com.iapp.i99787645,4,3,Riskware,train
9246,org.ifurchmvkh.awkwardkidsapp,org.ifurchmvkh.awkwardkidsapp,4,3,Riskware,train
9255,frtwc.iljaye.xvnx,frtwc.iljaye.xvnx,4,3,Riskware,train
9258,com.zpl.kpltao,com.zpl.kpltao,4,3,Riskware,train
9269,com.ymw.ssdxsm,com.ymw.ssdxsm,4,3,Riskware,train
9271,com.hssd.sbvoa,com.hssd.sbvoa,4,3,Riskware,train
9273,com.ure65.yre,com.ure65.yre,4,3,Riskware,train
9276,com.arfrcj.jlixiahk,com.arfrcj.jlixiahk,4,3,Riskware,train
9289,xsld.mbb.utysrw.lpzpckmg,xsld.mbb.utysrw.lpzpckmg,4,3,Riskware,train
9300,com.qunqiandao,com.qunqiandao,4,3,Riskware,train
9301,com.timo.dlpushplugin,com.timo.dlpushplugin,4,3,Riskware,train
9308,com.yourpornapp.app.play_store,com.yourpornapp.app.play_store,4,3,Riskware,train
9315,com.myvideo.activity,com.myvideo.activity,4,3,Riskware,train
9324,vbsxoc.irixerkric.dxvfrjsma,vbsxoc.irixerkric.dxvfrjsma,4,3,Riskware,train
9335,psg.nll.xeeruw.dpaqwmpi,psg.nll.xeeruw.dpaqwmpi,4,3,Riskware,train
9336,ted.vedoq.levi.idle.minertycoon,ted.vedoq.levi.idle.minertycoon,4,3,Riskware,train
9339,,__missing_package_row_9339,4,3,Riskware,train
9345,com.intent.mediums.originated,com.intent.mediums.originated,4,3,Riskware,train
9355,com.coogo.coo,com.coogo.coo,4,3,Riskware,train
9357,oadiooj.obhchgk.lnfpnfi.hemohjj.pbcccfp.fcejchc,oadiooj.obhchgk.lnfpnfi.hemohjj.pbcccfp.fcejchc,4,3,Riskware,train
9359,com.zkx.jdouyg,com.zkx.jdouyg,4,3,Riskware,train
9373,com.mntfja.txxoinwy,com.mntfja.txxoinwy,4,3,Riskware,train
9379,com.jianfeng.Mobilephonebatterydoctor,com.jianfeng.Mobilephonebatterydoctor,4,3,Riskware,train
9384,cn.d.exds.ase,cn.d.exds.ase,4,3,Riskware,train
9388,com.yph.brndgr,com.yph.brndgr,4,3,Riskware,train
9392,biz.equmerynrzi.madisonivysexgamesandroid,biz.equmerynrzi.madisonivysexgamesandroid,4,3,Riskware,train
9393,xsld.mbb.czzlpz.xbyvbmvb,xsld.mbb.czzlpz.xbyvbmvb,4,3,Riskware,train
9394,com.rym.wlzcow,com.rym.wlzcow,4,3,Riskware,train
9396,com.vtwonp.yvmbggcf,com.vtwonp.yvmbggcf,4,3,Riskware,train
9403,com.absgbsFGj2dm.czngdc,com.absgbsFGj2dm.czngdc,4,3,Riskware,train
9414,air.boxu.bixin.moqegemuhesu,air.boxu.bixin.moqegemuhesu,4,3,Riskware,train
9417,com.sfm.tvdbqy,com.sfm.tvdbqy,4,3,Riskware,train
9422,qweez.casr.tykia.xvff,qweez.casr.tykia.xvff,4,3,Riskware,train
9434,com.ahfhvdfbh.cvhurvig,com.ahfhvdfbh.cvhurvig,4,3,Riskware,train
9440,com.sda.wkrucn,com.sda.wkrucn,4,3,Riskware,train
9443,com.xkn.adsegh,com.xkn.adsegh,4,3,Riskware,train
9449,net.wzmpljmmxdsw.closeuppuzzle,net.wzmpljmmxdsw.closeuppuzzle,4,3,Riskware,train
9450,cn.d.sedfr.fhd,cn.d.sedfr.fhd,4,3,Riskware,train
9452,com.oho.tqffrb,com.oho.tqffrb,4,3,Riskware,train
9455,com.hzp.zp.calculator,com.hzp.zp.calculator,4,3,Riskware,train
9462,com.ekm.zkovkz,com.ekm.zkovkz,4,3,Riskware,train
9469,net.newspaper.deer.shop.sheet,net.newspaper.deer.shop.sheet,4,3,Riskware,train
9471,edu.skhxbvuxdnswhm.randomheroes,edu.skhxbvuxdnswhm.randomheroes,4,3,Riskware,train
9472,com.antivirus.web.best.sample.version,com.antivirus.web.best.sample.version,4,3,Riskware,train
9478,com.vny.jkfsvn,com.vny.jkfsvn,4,3,Riskware,train
9482,com.msmv.sosp,com.msmv.sosp,4,3,Riskware,train
9491,ixycahayxifoqjdsgeu.ikt.skzwlguuetwe,ixycahayxifoqjdsgeu.ikt.skzwlguuetwe,4,3,Riskware,train
9495,com.kvhnye.iuyawuxg,com.kvhnye.iuyawuxg,4,3,Riskware,train
9496,com.krn.tinwwa,com.krn.tinwwa,4,3,Riskware,train
9500,qj.tcs.jcek.satisfied,qj.tcs.jcek.satisfied,4,3,Riskware,train
9510,org.xrghvekyshx.galaxyvoyage,org.xrghvekyshx.galaxyvoyage,4,3,Riskware,train
9517,com.bfndvgbsdb.ujfcjvdflbn,com.bfndvgbsdb.ujfcjvdflbn,4,3,Riskware,train
9518,,__missing_package_row_9518,4,3,Riskware,train
9520,com.osdiuasdhu.www,com.osdiuasdhu.www,4,3,Riskware,train
9522,com.securicy.bubblewrapgame,com.securicy.bubblewrapgame,4,3,Riskware,train
9531,com.crc.qpisoy,com.crc.qpisoy,4,3,Riskware,train
9534,com.xyhelper,com.xyhelper,4,3,Riskware,train
9536,com.lqd.goodhip,com.lqd.goodhip,4,3,Riskware,train
9542,com.egmqob.sdzkqhwk,com.egmqob.sdzkqhwk,4,3,Riskware,train
9546,com.wte.pooqln,com.wte.pooqln,4,3,Riskware,train
9549,com.hzg.wqoddl,com.hzg.wqoddl,4,3,Riskware,train
9563,com.shineviewapps,com.shineviewapps,4,3,Riskware,train
9564,com.fvu.cnntqg,com.fvu.cnntqg,4,3,Riskware,train
9565,com.lgt.jfyuof,com.lgt.jfyuof,4,3,Riskware,train
9568,com.esm.ndxgpi,com.esm.ndxgpi,4,3,Riskware,train
9570,com.rji.ynwjsu,com.rji.ynwjsu,4,3,Riskware,train
9572,com.me3fe.lo8rT,com.me3fe.lo8rT,4,3,Riskware,train
9574,com.kcp.uigtsa,com.kcp.uigtsa,4,3,Riskware,train
9577,org.broad.pacific.ann.hung.flow,org.broad.pacific.ann.hung.flow,4,3,Riskware,train
9581,com.QQjbq,com.QQjbq,4,3,Riskware,train
9584,com.hclvxb.qlacmdqr,com.hclvxb.qlacmdqr,4,3,Riskware,train
9585,com.ccyx.b171117.hlxd,com.ccyx.b171117.hlxd,4,3,Riskware,train
9586,com.xxc.rdjjms,com.xxc.rdjjms,4,3,Riskware,train
9591,com.hylands.BubbleShooterPro,com.hylands.BubbleShooterPro,4,3,Riskware,train
9594,snxqb.zmcm.lcqjm,snxqb.zmcm.lcqjm,4,3,Riskware,train
9599,com.vyn.hhdifw,com.vyn.hhdifw,4,3,Riskware,train
9601,com.bgx.pknbzo,com.bgx.pknbzo,4,3,Riskware,train
9603,com.ewb.hakafe,com.ewb.hakafe,4,3,Riskware,train
9604,com.omikugsj.iysqijfg,com.omikugsj.iysqijfg,4,3,Riskware,train
9605,dylmg.grygn.mklplk,dylmg.grygn.mklplk,4,3,Riskware,train
9609,com.rwp.whncav,com.rwp.whncav,4,3,Riskware,train
9612,com.android.app253365,com.android.app253365,4,3,Riskware,train
9613,com.ftn.pltiwn,com.ftn.pltiwn,4,3,Riskware,train
9621,com.yte.shoi,com.yte.shoi,4,3,Riskware,train
9640,xsld.mbb.tediyg.lwgxxgsr,xsld.mbb.tediyg.lwgxxgsr,4,3,Riskware,train
9644,com.muvzdlqv.ftrbpobj,com.muvzdlqv.ftrbpobj,4,3,Riskware,train
9645,com.hxevtv.uvggwatv,com.hxevtv.uvggwatv,4,3,Riskware,train
9658,gklo.lp,gklo.lp,4,3,Riskware,train
9659,edu.gcfeikzairmaze.brauzeroperamini,edu.gcfeikzairmaze.brauzeroperamini,4,3,Riskware,train
9663,com.lkdjfalkdvvcx,com.lkdjfalkdvvcx,4,3,Riskware,train
9664,com.asx.yrbvkk,com.asx.yrbvkk,4,3,Riskware,train
9665,com.uvu.rxklpt,com.uvu.rxklpt,4,3,Riskware,train
9670,COM.THIEN.FACEBOOK,COM.THIEN.FACEBOOK,4,3,Riskware,train
9673,com.aef.jcijxr,com.aef.jcijxr,4,3,Riskware,train
9674,com.mywall.nbbdrfefdHbjxUnCfve,com.mywall.nbbdrfefdHbjxUnCfve,4,3,Riskware,train
9676,com.game.pubrNov.ytou16th,com.game.pubrNov.ytou16th,4,3,Riskware,train
9677,com.iapp.i11,com.iapp.i11,4,3,Riskware,train
9685,com.fzb.uiyaij,com.fzb.uiyaij,4,3,Riskware,train
9694,com.tyi.hghbri,com.tyi.hghbri,4,3,Riskware,train
9700,com.kys.tpdfcj,com.kys.tpdfcj,4,3,Riskware,train
9705,com.knz.amituc,com.knz.amituc,4,3,Riskware,train
9708,com.wuguituandui.BW,com.wuguituandui.BW,4,3,Riskware,train
9711,com.wangye,com.wangye,4,3,Riskware,train
9718,com.yor.kinxbl,com.yor.kinxbl,4,3,Riskware,train
9719,com.baoruan.lewan,com.baoruan.lewan,4,3,Riskware,train
9720,jbso.ublg.prjng,jbso.ublg.prjng,4,3,Riskware,train
9729,psg.nll.iivvpc.ehwylwnu,psg.nll.iivvpc.ehwylwnu,4,3,Riskware,train
9733,com.kzc.nfryxz,com.kzc.nfryxz,4,3,Riskware,train
9734,com.xiazkongjship,com.xiazkongjship,4,3,Riskware,train
9736,com.brk.zydhwf,com.brk.zydhwf,4,3,Riskware,train
9737,com.vcq.djqadc,com.vcq.djqadc,4,3,Riskware,train
9738,com.btqqduupzarfef.sonicthehedgehog,com.btqqduupzarfef.sonicthehedgehog,4,3,Riskware,train
9742,com.ho.gaja.giwepe,com.ho.gaja.giwepe,4,3,Riskware,train
9744,com.zvyqha.urzmqoyd,com.zvyqha.urzmqoyd,4,3,Riskware,train
9745,tkeauxqspwckvk.gelgv.orupjvx.roxc.xwqnpfjrpfbvlgh,tkeauxqspwckvk.gelgv.orupjvx.roxc.xwqnpfjrpfbvlgh,4,3,Riskware,train
9747,android.app.s11k16g,android.app.s11k16g,4,3,Riskware,train
9749,nulbebdxsthqzat.hsvpauntyj.pqbievufavjxo,nulbebdxsthqzat.hsvpauntyj.pqbievufavjxo,4,3,Riskware,train
9752,com.cod.tlrjqf,com.cod.tlrjqf,4,3,Riskware,train
9753,twz.yygame.A080003A03,twz.yygame.A080003A03,4,3,Riskware,train
9764,com.dxw.wgynrs,com.dxw.wgynrs,4,3,Riskware,train
9768,com.wtl.fwampk,com.wtl.fwampk,4,3,Riskware,train
9776,edu.wnndnnuwuk.todaycalendarpro,edu.wnndnnuwuk.todaycalendarpro,4,3,Riskware,train
9782,com.lgz.kaqdok,com.lgz.kaqdok,4,3,Riskware,train
9788,com.nfidcq.gfsittfy,com.nfidcq.gfsittfy,4,3,Riskware,train
9792,com.fastsystem,com.fastsystem,4,3,Riskware,train
9793,s.q.q,s.q.q,4,3,Riskware,train
9798,com.krl.ybgadf,com.krl.ybgadf,4,3,Riskware,train
9800,ulkfg.lctyznvnh.x,ulkfg.lctyznvnh.x,4,3,Riskware,train
9802,com.gammalab.chessopenings,com.gammalab.chessopenings,4,3,Riskware,train
13,com.android.mmreader293,com.android.mmreader293,1,0,Adware,validation
24,com.livewallpaper.MZDLDYH9,com.livewallpaper.MZDLDYH9,1,0,Adware,validation
31,com.sky_dreaming.weather,com.sky_dreaming.weather,1,0,Adware,validation
35,com.sharemore.nfc.transport,com.sharemore.nfc.transport,1,0,Adware,validation
38,com.sale.reader.huangguangxuzhmryczwkz,com.sale.reader.huangguangxuzhmryczwkz,1,0,Adware,validation
39,com.ChildrenStroy,com.ChildrenStroy,1,0,Adware,validation
44,ps.wb.music20130318002792,ps.wb.music20130318002792,1,0,Adware,validation
58,com.android.mmreader254,com.android.mmreader254,1,0,Adware,validation
60,com.han.zbbxt1,com.han.zbbxt1,1,0,Adware,validation
61,ps.wb.music20130424000149,ps.wb.music20130424000149,1,0,Adware,validation
62,googlems.firefoxspirit,googlems.firefoxspirit,1,0,Adware,validation
65,cn.com.lw.lockScreenHeart,cn.com.lw.lockScreenHeart,1,0,Adware,validation
70,com.xqualcomm.desertwinds,com.xqualcomm.desertwinds,1,0,Adware,validation
73,com.root.master,com.root.master,1,0,Adware,validation
76,com.evilsunflower.reader.evilXiaoli,com.evilsunflower.reader.evilXiaoli,1,0,Adware,validation
87,googleanzhimsgo.donttouchred,googleanzhimsgo.donttouchred,1,0,Adware,validation
92,com.kkdcsjdnjdsfvndfv,com.kkdcsjdnjdsfvndfv,1,0,Adware,validation
96,com.content.ugly.liondr,com.content.ugly.liondr,1,0,Adware,validation
98,com.androidemu.harveshuangjl3,com.androidemu.harveshuangjl3,1,0,Adware,validation
99,com.rgekwjr.ergewr,com.rgekwjr.ergewr,1,0,Adware,validation
124,com.mogo.puzzle,com.mogo.puzzle,1,0,Adware,validation
133,com.androidemu.harvefengsb,com.androidemu.harvefengsb,1,0,Adware,validation
148,org.zs.www.mixedcolor,org.zs.www.mixedcolor,1,0,Adware,validation
158,com.greensoft.LunDunAoYun,com.greensoft.LunDunAoYun,1,0,Adware,validation
160,ren.xiaophailianliankan,ren.xiaophailianliankan,1,0,Adware,validation
166,ruswordroid.rusmodel,ruswordroid.rusmodel,1,0,Adware,validation
180,com.dangerb.livewallpaper.my,com.dangerb.livewallpaper.my,1,0,Adware,validation
194,ren.chebiaolianliankan,ren.chebiaolianliankan,1,0,Adware,validation
205,com.wangyh.bluetooth,com.wangyh.bluetooth,1,0,Adware,validation
207,com.androidemu.harvehundouluo,com.androidemu.harvehundouluo,1,0,Adware,validation
210,com.gker.five,com.gker.five,1,0,Adware,validation
215,cn.com.gw.Football,cn.com.gw.Football,1,0,Adware,validation
216,com.tianming,com.tianming,1,0,Adware,validation
218,com.mogo.guoshullk,com.mogo.guoshullk,1,0,Adware,validation
227,com.wphm.englishzhongkao.activitys,com.wphm.englishzhongkao.activitys,1,0,Adware,validation
231,com.sostation.llk,com.sostation.llk,1,0,Adware,validation
233,com.gp.zoo,com.gp.zoo,1,0,Adware,validation
238,com.qianming,com.qianming,1,0,Adware,validation
248,org.nba.core,org.nba.core,1,0,Adware,validation
252,com.tt.haiyangdongwulilikan.test,com.tt.haiyangdongwulilikan.test,1,0,Adware,validation
270,xiezhenji.android,xiezhenji.android,1,0,Adware,validation
275,com.mobi.screensaver.nuan6,com.mobi.screensaver.nuan6,1,0,Adware,validation
296,com.cn.hooper.compass,com.cn.hooper.compass,1,0,Adware,validation
308,com.evilsunflower.reader.evilQichang,com.evilsunflower.reader.evilQichang,1,0,Adware,validation
320,com.baidu.superservice,com.baidu.superservice,1,0,Adware,validation
321,im.qvod.android,im.qvod.android,1,0,Adware,validation
322,com.iym.xhonline,com.iym.xhonline,1,0,Adware,validation
329,com.colorme.game.PaintingCube3,com.colorme.game.PaintingCube3,1,0,Adware,validation
343,net.loonggg.traintime,net.loonggg.traintime,1,0,Adware,validation
347,com.android.mmreader498,com.android.mmreader498,1,0,Adware,validation
353,com.zq.Fate,com.zq.Fate,1,0,Adware,validation
357,com.yyb.huxiaoshanzhuang,com.yyb.huxiaoshanzhuang,1,0,Adware,validation
361,com.xianguo.hdhdkki.svwa,com.xianguo.hdhdkki.svwa,1,0,Adware,validation
362,com.seach,com.seach,1,0,Adware,validation
364,igudi.com.sheyingrx,igudi.com.sheyingrx,1,0,Adware,validation
365,com.anderfans.girlfart,com.anderfans.girlfart,1,0,Adware,validation
383,com.android.mmreader869,com.android.mmreader869,1,0,Adware,validation
385,com.cjq.appmanager,com.cjq.appmanager,1,0,Adware,validation
392,com.colorme.game.chizongzidabaishe,com.colorme.game.chizongzidabaishe,1,0,Adware,validation
401,cn.nomos.bcdbdh12026.plant,cn.nomos.bcdbdh12026.plant,1,0,Adware,validation
411,com.wqx.blackjack,com.wqx.blackjack,1,0,Adware,validation
420,com.playhans.xlls.hlchristmaskawayi,com.playhans.xlls.hlchristmaskawayi,1,0,Adware,validation
425,com.demo,com.demo,1,0,Adware,validation
437,com.shirley.packages,com.shirley.packages,1,0,Adware,validation
440,com.wl.wyyx.sllsjwsskb,com.wl.wyyx.sllsjwsskb,1,0,Adware,validation
443,com.finker.girllivewallpaper,com.finker.girllivewallpaper,1,0,Adware,validation
445,com.ps.android.xiimg,com.ps.android.xiimg,1,0,Adware,validation
447,com.sj.dingw.gzong,com.sj.dingw.gzong,1,0,Adware,validation
459,ps.wb.music20130819001560,ps.wb.music20130819001560,1,0,Adware,validation
462,com.wwcscug.bzzgxq,com.wwcscug.bzzgxq,1,0,Adware,validation
465,googleanzhi.morontest,googleanzhi.morontest,1,0,Adware,validation
470,com.android.mmreader281,com.android.mmreader281,1,0,Adware,validation
479,com.sma.trafficsaver,com.sma.trafficsaver,1,0,Adware,validation
489,cn.meinv.girl.zipai,cn.meinv.girl.zipai,1,0,Adware,validation
492,com.yunxun.jiaxiaotonga,com.yunxun.jiaxiaotonga,1,0,Adware,validation
495,com.leduo.signalup,com.leduo.signalup,1,0,Adware,validation
496,com.android.kmax.clothsize,com.android.kmax.clothsize,1,0,Adware,validation
503,net.luoyi.livemhww,net.luoyi.livemhww,1,0,Adware,validation
508,com.myyuanfen.yfjs,com.myyuanfen.yfjs,1,0,Adware,validation
509,com.example.xiaochu,com.example.xiaochu,1,0,Adware,validation
514,com.android.mmreader588,com.android.mmreader588,1,0,Adware,validation
519,com.xhanhan,com.xhanhan,1,0,Adware,validation
524,com.wallpaperlive03.kik,com.wallpaperlive03.kik,1,0,Adware,validation
527,com.android.mmreader717,com.android.mmreader717,1,0,Adware,validation
542,ww.nicholas.app.sajklqw,ww.nicholas.app.sajklqw,1,0,Adware,validation
552,com.mobi.livewallpaper.fzl10,com.mobi.livewallpaper.fzl10,1,0,Adware,validation
558,com.android.apkmanager,com.android.apkmanager,1,0,Adware,validation
566,com.eggplant.taskkiller,com.eggplant.taskkiller,1,0,Adware,validation
569,com.ps.square,com.ps.square,1,0,Adware,validation
577,com.likg.flash,com.likg.flash,1,0,Adware,validation
586,alvin.car.wallpaper3,alvin.car.wallpaper3,1,0,Adware,validation
592,com.android.LL.TimingShutdown,com.android.LL.TimingShutdown,1,0,Adware,validation
594,com.chenj01.enchdictionary,com.chenj01.enchdictionary,1,0,Adware,validation
598,com.android.mmreader720,com.android.mmreader720,1,0,Adware,validation
616,qq.skin.green,qq.skin.green,1,0,Adware,validation
624,g.calculator.instax,g.calculator.instax,1,0,Adware,validation
629,com.mobi.hjfltA,com.mobi.hjfltA,1,0,Adware,validation
634,com.dobi.dgalley236,com.dobi.dgalley236,1,0,Adware,validation
636,com.fywork.Ajxbz,com.fywork.Ajxbz,1,0,Adware,validation
639,com.wwcscug.xiangqi,com.wwcscug.xiangqi,1,0,Adware,validation
643,com.han.zyxlcs1,com.han.zyxlcs1,1,0,Adware,validation
645,com.android.mmreader837,com.android.mmreader837,1,0,Adware,validation
654,com.wb.hlock20130925001808,com.wb.hlock20130925001808,1,0,Adware,validation
656,com.greensoft.qiLongZhu,com.greensoft.qiLongZhu,1,0,Adware,validation
658,com.zhuaz.pifuganz,com.zhuaz.pifuganz,1,0,Adware,validation
660,com.greensoft.qBanHuoYingRenWu,com.greensoft.qBanHuoYingRenWu,1,0,Adware,validation
663,com.windrey.AnimalLink,com.windrey.AnimalLink,1,0,Adware,validation
667,viva.reader5174,viva.reader5174,1,0,Adware,validation
676,com.android.appfileexplorer,com.android.appfileexplorer,1,0,Adware,validation
677,com.mobi.screensaver.iphonexyc,com.mobi.screensaver.iphonexyc,1,0,Adware,validation
681,movecont2.chinafameporce,movecont2.chinafameporce,1,0,Adware,validation
682,com.shirley.livewallpaper.JIUZAIGOU,com.shirley.livewallpaper.JIUZAIGOU,1,0,Adware,validation
683,com.ljwan12.dadoudou,com.ljwan12.dadoudou,1,0,Adware,validation
688,com.iwz.pm.hm,com.iwz.pm.hm,1,0,Adware,validation
694,com.roamingsoft.flickrdailyshow,com.roamingsoft.flickrdailyshow,1,0,Adware,validation
703,com.LZKapp.YEzhiliKF,com.LZKapp.YEzhiliKF,1,0,Adware,validation
704,com.morega.mgamread,com.morega.mgamread,1,0,Adware,validation
709,cc.android.game.bad.EECKVJSLKRJIEWRJSDKFJKSDJGFKSDJFKe,cc.android.game.bad.EECKVJSLKRJIEWRJSDKFJKSDJGFKSDJFKe,1,0,Adware,validation
711,your.tsayq.website,your.tsayq.website,1,0,Adware,validation
714,com.android.mmreader876,com.android.mmreader876,1,0,Adware,validation
724,com.android.mmreader1234,com.android.mmreader1234,1,0,Adware,validation
742,cn.hongxiu.singlebook79338,cn.hongxiu.singlebook79338,1,0,Adware,validation
745,com.chenghaicys.FiveZi,com.chenghaicys.FiveZi,1,0,Adware,validation
752,com.ps.llk,com.ps.llk,1,0,Adware,validation
753,com.liuwei.babysongClub,com.liuwei.babysongClub,1,0,Adware,validation
762,movecont2.musicsleep,movecont2.musicsleep,1,0,Adware,validation
765,com.android.mmreader47,com.android.mmreader47,1,0,Adware,validation
766,com.gamex.box2d.wann,com.gamex.box2d.wann,1,0,Adware,validation
767,ps.wb.csppxx.lock20120510000470,ps.wb.csppxx.lock20120510000470,1,0,Adware,validation
802,googleanzhi.runawaymotorcycle,googleanzhi.runawaymotorcycle,1,0,Adware,validation
807,com.xinaizhishi.android,com.xinaizhishi.android,1,0,Adware,validation
815,com.android.mmreader681,com.android.mmreader681,1,0,Adware,validation
