source_row_index,package,group_id,dataset_class_id,class_name,natural_split
7225,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
7226,kudgofcpa.cdddbuto,kudgofcpa.cdddbuto,3,SMS Malware,train
7227,com.software.application,com.software.application,3,SMS Malware,train
7228,com.bratolubzet.stlstart,com.bratolubzet.stlstart,3,SMS Malware,train
7229,com.software.application,com.software.application,3,SMS Malware,train
7230,ngjvnpslnp.iplhmk,ngjvnpslnp.iplhmk,3,SMS Malware,test
7231,com.android.update,com.android.update,3,SMS Malware,test
7232,rom.jonas.eley,rom.jonas.eley,3,SMS Malware,validation
7233,com.software.application,com.software.application,3,SMS Malware,train
7234,com.software.app,com.software.app,3,SMS Malware,train
7235,jp.bravo.honda,jp.bravo.honda,3,SMS Malware,train
7236,yhonvqb.qaolckwnvj,yhonvqb.qaolckwnvj,3,SMS Malware,test
7238,com.software.application,com.software.application,3,SMS Malware,train
7239,com.software.application,com.software.application,3,SMS Malware,train
7240,Jk7H.PwcD,Jk7H.PwcD,3,SMS Malware,test
7241,com.prestigio.achros,com.prestigio.achros,3,SMS Malware,train
7242,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
7243,com.googleapi.cover,com.googleapi.cover,3,SMS Malware,test
7244,com.app.bot,com.app.bot,3,SMS Malware,train
7245,com.convertoman.proin,com.convertoman.proin,3,SMS Malware,train
7246,QueiD9ej.ezahS1gi,QueiD9ej.ezahS1gi,3,SMS Malware,validation
7247,com.googleapi.cover,com.googleapi.cover,3,SMS Malware,test
7248,com.soft.android.appinstaller,com.soft.android.appinstaller,3,SMS Malware,train
7249,com.googleapi.org,com.googleapi.org,3,SMS Malware,validation
7250,com.software.application,com.software.application,3,SMS Malware,train
7251,com.depositmobi,com.depositmobi,3,SMS Malware,train
7252,com.software.application,com.software.application,3,SMS Malware,train
7253,ngjvnpslnp.iplhmk,ngjvnpslnp.iplhmk,3,SMS Malware,test
7254,net.os.android,net.os.android,3,SMS Malware,train
7255,com.software.application,com.software.application,3,SMS Malware,train
7256,yhonvqb.qaolckwnvj,yhonvqb.qaolckwnvj,3,SMS Malware,test
7257,cn.china.people.www,cn.china.people.www,4,Riskware,train
7258,game.cjfxms.packagems20.xlj,game.cjfxms.packagems20.xlj,4,Riskware,test
7259,com.kdo.obqjxr,com.kdo.obqjxr,4,Riskware,train
7260,com.dci.nxpzdl,com.dci.nxpzdl,4,Riskware,train
7262,com.ljo.ialfab,com.ljo.ialfab,4,Riskware,train
7263,com.fi.block.strike,com.fi.block.strike,4,Riskware,test
7264,com.sbkmi.gv.ly.qap,com.sbkmi.gv.ly.qap,4,Riskware,train
7265,com.fourpoints.fourpointsgame,com.fourpoints.fourpointsgame,4,Riskware,validation
7266,psg.nll.edbvuo.tcbmwsyb,psg.nll.edbvuo.tcbmwsyb,4,Riskware,test
7267,com.vws.nphwdl,com.vws.nphwdl,4,Riskware,train
7268,com.free.appdownload,com.free.appdownload,4,Riskware,validation
7269,com.herocraft.game.treasuresofthedeep,com.herocraft.game.treasuresofthedeep,4,Riskware,train
7270,edu.gentlewoman.credulity,edu.gentlewoman.credulity,4,Riskware,train
7271,com.kkjhgdd223cdcpoiy.android,com.kkjhgdd223cdcpoiy.android,4,Riskware,train
7272,com.jyx.vsezpd,com.jyx.vsezpd,4,Riskware,validation
7273,mypdk.qjdyh.hvlmti,mypdk.qjdyh.hvlmti,4,Riskware,test
7274,com.sjyxzx,com.sjyxzx,4,Riskware,validation
7275,com.gzjj.njue,com.gzjj.njue,4,Riskware,validation
7276,com.dxr.ppqkdy,com.dxr.ppqkdy,4,Riskware,test
7277,com.eyq.dowciv,com.eyq.dowciv,4,Riskware,validation
7278,hdhd.txiz.gvfo.rojg,hdhd.txiz.gvfo.rojg,4,Riskware,test
7279,com.ArcherWars.a00n1d1r1o7i1d.YyYm007,com.ArcherWars.a00n1d1r1o7i1d.YyYm007,4,Riskware,train
7280,com.oqy.woifja,com.oqy.woifja,4,Riskware,train
7281,me.paranoid.wifikilld,me.paranoid.wifikilld,4,Riskware,validation
7282,com.gamestore,com.gamestore,4,Riskware,train
7283,com.rpz.smbter,com.rpz.smbter,4,Riskware,train
7284,biz.bibnbjiqspzq.zombiedeaddefense,biz.bibnbjiqspzq.zombiedeaddefense,4,Riskware,train
7285,com.hippo.ehviewer,com.hippo.ehviewer,4,Riskware,train
7286,com.lck.nddhkx,com.lck.nddhkx,4,Riskware,train
7287,com.wzry.dyscq.dgmh,com.wzry.dyscq.dgmh,4,Riskware,train
7288,com.tmd.weuyhq,com.tmd.weuyhq,4,Riskware,validation
7289,me.paranoid.wifikill,me.paranoid.wifikill,4,Riskware,train
7290,com.zaj.keogsr,com.zaj.keogsr,4,Riskware,test
7291,com.qkv.ythcsn,com.qkv.ythcsn,4,Riskware,train
7292,smlgztfcwubs.nmoyhtratnookftct.uftbemg.jaicvw,smlgztfcwubs.nmoyhtratnookftct.uftbemg.jaicvw,4,Riskware,train
7293,com.android.app253484,com.android.app253484,4,Riskware,train
7294,com.lca.lmvkly,com.lca.lmvkly,4,Riskware,validation
7295,com.scz.nedckg,com.scz.nedckg,4,Riskware,test
7296,com.dz.mfxsqj,com.dz.mfxsqj,4,Riskware,test
7297,biz.tjaoprxmxrrnw.taitszipanda,biz.tjaoprxmxrrnw.taitszipanda,4,Riskware,train
7298,com.qq.djdg,com.qq.djdg,4,Riskware,validation
7299,com.jdqs.xuhang,com.jdqs.xuhang,4,Riskware,test
7300,com.ecq.kujcdh,com.ecq.kujcdh,4,Riskware,train
7301,dilashama.silaisilao.nijibolan,dilashama.silaisilao.nijibolan,4,Riskware,train
7302,com.bfmeko.dqezolxx,com.bfmeko.dqezolxx,4,Riskware,train
7303,com.uiurtyi.kdchjg,com.uiurtyi.kdchjg,4,Riskware,test
7304,com.fq6666,com.fq6666,4,Riskware,test
7305,twz.yygame.A090002A01,twz.yygame.A090002A01,4,Riskware,train
7306,com.euuuye.jjeuwo,com.euuuye.jjeuwo,4,Riskware,validation
7307,edu.cvbshhokca.frozenicequeensalon,edu.cvbshhokca.frozenicequeensalon,4,Riskware,train
7308,com.metasploit.stage,com.metasploit.stage,4,Riskware,test
7309,com.zyfgame.xionger,com.zyfgame.xionger,4,Riskware,test
7310,com.ibz.qtcegh,com.ibz.qtcegh,4,Riskware,train
7311,com.home.qpds,com.home.qpds,4,Riskware,validation
7312,com.iapp.i1452055198857,com.iapp.i1452055198857,4,Riskware,train
7313,com.byk.vefhgk,com.byk.vefhgk,4,Riskware,train
7314,ua.service.plate.swim.deer.save.push.angle,ua.service.plate.swim.deer.save.push.angle,4,Riskware,test
7315,yijie.shiqiwo.ncmoc,yijie.shiqiwo.ncmoc,4,Riskware,train
7316,com.metasploit.stage,com.metasploit.stage,4,Riskware,test
7317,biz.bottle.leaving.beneath.mud.apple,biz.bottle.leaving.beneath.mud.apple,4,Riskware,validation
7318,com.kingoapp.apk,com.kingoapp.apk,4,Riskware,test
7319,com.hjyouobd.kooolad,com.hjyouobd.kooolad,4,Riskware,train
7320,com.vbekdn.jvjkvjsq,com.vbekdn.jvjkvjsq,4,Riskware,validation
7321,com.lswd.xxx,com.lswd.xxx,4,Riskware,train
7322,com.rzo.tvgjxj,com.rzo.tvgjxj,4,Riskware,test
7323,evfbolok.ccylykem.meb.nqv,evfbolok.ccylykem.meb.nqv,4,Riskware,test
7324,com.dtc.iouvsk,com.dtc.iouvsk,4,Riskware,train
7325,com.cjr.vpsaxr,com.cjr.vpsaxr,4,Riskware,validation
7326,com.hbt.xqmvjw,com.hbt.xqmvjw,4,Riskware,test
7327,com.wxn.sbhzmf,com.wxn.sbhzmf,4,Riskware,train
7328,com.vqt.fnpsio,com.vqt.fnpsio,4,Riskware,train
7329,com.ool.iirmdv,com.ool.iirmdv,4,Riskware,test
7330,com.vfz.vwtzze,com.vfz.vwtzze,4,Riskware,train
7331,com.mobvel.nanrdx,com.mobvel.nanrdx,4,Riskware,train
7332,com.diyqor.uvnbikip,com.diyqor.uvnbikip,4,Riskware,train
7333,com.progresslab.conversation,com.progresslab.conversation,4,Riskware,train
7334,com.yourpornapp.app.tnaflix,com.yourpornapp.app.tnaflix,4,Riskware,train
7335,com.cql.cxyyvm,com.cql.cxyyvm,4,Riskware,test
7336,com.qit.qaketu.patucacax,com.qit.qaketu.patucacax,4,Riskware,train
7337,jxgrxhy.sznn.jzlqbpf.qwibbaj,jxgrxhy.sznn.jzlqbpf.qwibbaj,4,Riskware,validation
7338,socialmedia.allinone.fast,socialmedia.allinone.fast,4,Riskware,validation
7339,com.rbfce.nova3freedomedition,com.rbfce.nova3freedomedition,4,Riskware,train
7340,cn.net.tencet.qbaiduq.weixin.org,cn.net.tencet.qbaiduq.weixin.org,4,Riskware,train
7341,edu.yqrtffwjpuz.tocalifecity,edu.yqrtffwjpuz.tocalifecity,4,Riskware,test
7342,cn.net.tencet.qbaiduq.weixin.org,cn.net.tencet.qbaiduq.weixin.org,4,Riskware,train
7343,com.yhm.hibrqe,com.yhm.hibrqe,4,Riskware,train
7344,com.ppd.emcpvq,com.ppd.emcpvq,4,Riskware,validation
7345,com.agm.kjbhur,com.agm.kjbhur,4,Riskware,test
7346,com.shenqi.video,com.shenqi.video,4,Riskware,train
7347,com.e4a.fangji,com.e4a.fangji,4,Riskware,train
7348,com.ogv.thjciw,com.ogv.thjciw,4,Riskware,validation
7349,com.bei.olsskg,com.bei.olsskg,4,Riskware,train
7350,com.wwpghc.gclxnckc,com.wwpghc.gclxnckc,4,Riskware,test
7351,info.bowl.wonderful.atlantic.baseball,info.bowl.wonderful.atlantic.baseball,4,Riskware,train
7352,com.bnh.gvvgvl,com.bnh.gvvgvl,4,Riskware,test
7353,com.hlv.nwtsfl,com.hlv.nwtsfl,4,Riskware,validation
7354,com.emysi.kkoe.idej,com.emysi.kkoe.idej,4,Riskware,train
7355,cn.china.people.www,cn.china.people.www,4,Riskware,train
7356,ch.nth.android.contentabo_l01_ech_univ,ch.nth.android.contentabo_l01_ech_univ,4,Riskware,test
7357,com.nzv.kulvbp,com.nzv.kulvbp,4,Riskware,train
7358,edu.nquyrodiuyj.lazada,edu.nquyrodiuyj.lazada,4,Riskware,train
7359,com.burin.orkdn,com.burin.orkdn,4,Riskware,train
7360,iricom.mmska.odp,iricom.mmska.odp,4,Riskware,validation
7361,com.threw.peace.nobody,com.threw.peace.nobody,4,Riskware,validation
7362,com.wellknown.chamber.beardless,com.wellknown.chamber.beardless,4,Riskware,validation
7363,com.mfkkej.fuedzorr,com.mfkkej.fuedzorr,4,Riskware,train
7364,com.fxj.kozswn,com.fxj.kozswn,4,Riskware,train
7365,com.service.usbhelper,com.service.usbhelper,4,Riskware,train
7366,lpvtc.gs.q,lpvtc.gs.q,4,Riskware,train
7367,com.mcx.mnxled,com.mcx.mnxled,4,Riskware,train
7368,com.juyu.live,com.juyu.live,4,Riskware,validation
7369,com.yourpornapp.app.tnaflix,com.yourpornapp.app.tnaflix,4,Riskware,train
7370,com.metasploit.stage,com.metasploit.stage,4,Riskware,test
7371,com.iapp.i1,com.iapp.i1,4,Riskware,validation
7372,com.vix.kpszsi,com.vix.kpszsi,4,Riskware,validation
7373,com.ncz.tqhwpz,com.ncz.tqhwpz,4,Riskware,train
7374,com.digitaran.goplaygames,com.digitaran.goplaygames,4,Riskware,test
7375,com.gzjj.njue,com.gzjj.njue,4,Riskware,validation
7376,com.tei.ircvhq,com.tei.ircvhq,4,Riskware,train
7377,com.vqg.dnneqp,com.vqg.dnneqp,4,Riskware,test
7378,com.service.usbhelper,com.service.usbhelper,4,Riskware,train
7379,com.juyu.live,com.juyu.live,4,Riskware,validation
7380,ci.gku.kgegx.ud7a334.ed82be4f897,ci.gku.kgegx.ud7a334.ed82be4f897,4,Riskware,train
7381,com.jnlrtpbp,com.jnlrtpbp,4,Riskware,train
7382,biz.ngsfzod.dinohunterdeadlyshores,biz.ngsfzod.dinohunterdeadlyshores,4,Riskware,test
7383,com.jie.pdushe,com.jie.pdushe,4,Riskware,test
7384,eu.wckkyzqzwnsin.lupaimikroskop,eu.wckkyzqzwnsin.lupaimikroskop,4,Riskware,train
7385,com.nisbtvoy.urbztm,com.nisbtvoy.urbztm,4,Riskware,validation
7386,com.free.appdownload,com.free.appdownload,4,Riskware,validation
7387,com.burin.orkdn,com.burin.orkdn,4,Riskware,train
7388,com.digitaran.goplaygames,com.digitaran.goplaygames,4,Riskware,test
7389,com.venator.app.ursafecpumonitor,com.venator.app.ursafecpumonitor,4,Riskware,train
7390,com.jpg.aztcig,com.jpg.aztcig,4,Riskware,validation
7391,com.venator.app.ursafecpumonitor,com.venator.app.ursafecpumonitor,4,Riskware,train
7392,com.aichess.ring,com.aichess.ring,4,Riskware,validation
7393,com.azv.gwtprs,com.azv.gwtprs,4,Riskware,train
7394,com.washgirl.beauty.bv,com.washgirl.beauty.bv,4,Riskware,train
7395,com.kxv.dpnkie,com.kxv.dpnkie,4,Riskware,test
7396,ch.nth.android.contentabo_l01_sim_univ,ch.nth.android.contentabo_l01_sim_univ,4,Riskware,validation
7397,com.ttosney.f,com.ttosney.f,4,Riskware,test
7398,com.wsadas.jdsfaa.mictho,com.wsadas.jdsfaa.mictho,4,Riskware,train
7399,com.kbdvauii.fsajwhgb,com.kbdvauii.fsajwhgb,4,Riskware,train
7400,com.kive.dosabo.ramepa,com.kive.dosabo.ramepa,4,Riskware,train
7401,com.xwv.lgbnpi,com.xwv.lgbnpi,4,Riskware,train
7402,com.dii.nplnjo,com.dii.nplnjo,4,Riskware,train
7403,mob.wu.hece.fofocuwera,mob.wu.hece.fofocuwera,4,Riskware,train
7404,com.dwo.tgztqb,com.dwo.tgztqb,4,Riskware,validation
7405,com.qtc.rllijf,com.qtc.rllijf,4,Riskware,train
7406,com.herocraft.game.treasuresofthedeep,com.herocraft.game.treasuresofthedeep,4,Riskware,train
7407,com.video.player.xxx.super.girl.sett,com.video.player.xxx.super.girl.sett,4,Riskware,validation
7408,info.dangerous.root.clearly,info.dangerous.root.clearly,4,Riskware,validation
7409,com.ubh.qpfbse,com.ubh.qpfbse,4,Riskware,validation
7410,com.android.xq.noiconads,com.android.xq.noiconads,4,Riskware,train
7411,com.metasploit.stage,com.metasploit.stage,4,Riskware,test
7412,,__missing_package_row_7412,4,Riskware,train
7413,com.example.southamericatv,com.example.southamericatv,4,Riskware,test
7414,com.xwinyz.ytxiuqwj,com.xwinyz.ytxiuqwj,4,Riskware,test
7416,com.mesrkins.oivlvlgy,com.mesrkins.oivlvlgy,4,Riskware,train
7417,com.hpwlel.flbsieab,com.hpwlel.flbsieab,4,Riskware,train
7418,com.speedsoftware.rootexplorer,com.speedsoftware.rootexplorer,4,Riskware,train
7420,biz.gdcpovzcharw.beachboyfriends,biz.gdcpovzcharw.beachboyfriends,4,Riskware,validation
7421,biz.cbvpgpizdmtf.sentinelhomeworld,biz.cbvpgpizdmtf.sentinelhomeworld,4,Riskware,train
7422,eu.Dora.Alphonse,eu.Dora.Alphonse,4,Riskware,train
7423,com.yjv.muksfb,com.yjv.muksfb,4,Riskware,train
7424,com.geohot.towelroot,com.geohot.towelroot,4,Riskware,train
7425,net.androgames.uninstaller,net.androgames.uninstaller,4,Riskware,test
7426,com.hssd.sbvoa,com.hssd.sbvoa,4,Riskware,train
7427,biz.mass.popular.seeing,biz.mass.popular.seeing,4,Riskware,train
7428,com.xing4.mv23,com.xing4.mv23,4,Riskware,train
7429,net.dgoizzrboarj.legendasura,net.dgoizzrboarj.legendasura,4,Riskware,validation
7430,edu.wejjmsaamzy.maddennflmobile,edu.wejjmsaamzy.maddennflmobile,4,Riskware,train
7431,com.rqs.yvkvuy,com.rqs.yvkvuy,4,Riskware,train
7433,jwtlr.lvywf.izjrgq,jwtlr.lvywf.izjrgq,4,Riskware,train
7434,daohaoxt.apk,daohaoxt.apk,4,Riskware,train
7435,suqnzd.huiwyv.pixkdny,suqnzd.huiwyv.pixkdny,4,Riskware,validation
7436,com.cccc.cccc,com.cccc.cccc,4,Riskware,train
7437,com.vbkips.zmeqpghs,com.vbkips.zmeqpghs,4,Riskware,test
7438,com.trn.jewcdi,com.trn.jewcdi,4,Riskware,train
7439,com.bmg.fiyocp,com.bmg.fiyocp,4,Riskware,train
7440,com.sivo.purafe.deqafajuw,com.sivo.purafe.deqafajuw,4,Riskware,train
7441,com.anh.ovygyg,com.anh.ovygyg,4,Riskware,test
7442,com.juyu.live,com.juyu.live,4,Riskware,validation
7443,com.leyou.papapeng.xxl.yksstc,com.leyou.papapeng.xxl.yksstc,4,Riskware,test
7444,com.fja.wobxdo,com.fja.wobxdo,4,Riskware,train
7445,com.ttyt.book,com.ttyt.book,4,Riskware,train
7446,com.ttsMMw42l2Y592,com.ttsMMw42l2Y592,4,Riskware,train
7447,com.beautyzq,com.beautyzq,4,Riskware,train
7448,com.yusheng520,com.yusheng520,4,Riskware,train
7449,com.metasploit.stage,com.metasploit.stage,4,Riskware,test
7450,,__missing_package_row_7450,4,Riskware,test
7451,sd.cf.mn,sd.cf.mn,4,Riskware,validation
7452,com.eun.sungqo,com.eun.sungqo,4,Riskware,train
7453,com.lne.anafmp,com.lne.anafmp,4,Riskware,validation
7454,com.nrl.hsmjav,com.nrl.hsmjav,4,Riskware,train
7455,cn.net.tencet.qq.weixin.org,cn.net.tencet.qq.weixin.org,4,Riskware,train
7456,biz.ubtsaqjcxxtg.dinojurassichunterd,biz.ubtsaqjcxxtg.dinojurassichunterd,4,Riskware,train
7457,air.com.ao.PartyTimeMatching,air.com.ao.PartyTimeMatching,4,Riskware,train
7458,com.uma.xzolj.wfun,com.uma.xzolj.wfun,4,Riskware,test
7460,ch.nth.android.contentabo_l01_sim_univ,ch.nth.android.contentabo_l01_sim_univ,4,Riskware,validation
7461,cn.china.people.www,cn.china.people.www,4,Riskware,train
7462,com.hnysprj,com.hnysprj,4,Riskware,train
7463,ua.service.plate.swim.deer.save.push.angle,ua.service.plate.swim.deer.save.push.angle,4,Riskware,test
7464,com.game.talkingangela.dUoCai1117,com.game.talkingangela.dUoCai1117,4,Riskware,test
7465,com.qq.shuazuan,com.qq.shuazuan,4,Riskware,test
7466,com.plugin.ads.ob,com.plugin.ads.ob,4,Riskware,train
7467,me.paranoid.wifikill,me.paranoid.wifikill,4,Riskware,train
7468,com.jgdtyo.igtrbjac,com.jgdtyo.igtrbjac,4,Riskware,train
7469,com.metasploit.stage,com.metasploit.stage,4,Riskware,test
7470,,__missing_package_row_7470,4,Riskware,train
7471,gov.favorite.understanding.whenever.development.flower,gov.favorite.understanding.whenever.development.flower,4,Riskware,validation
7472,com.tmz.xwhcxd,com.tmz.xwhcxd,4,Riskware,train
7473,com.esx.zoynfm,com.esx.zoynfm,4,Riskware,train
7474,com.juyu.live,com.juyu.live,4,Riskware,validation
7475,com.qqmagic,com.qqmagic,4,Riskware,train
7476,com.metasploit.stage,com.metasploit.stage,4,Riskware,test
7477,ipmfpg.jleico.plbcbc.ogdpai.nlbhhm.begejc,ipmfpg.jleico.plbcbc.ogdpai.nlbhhm.begejc,4,Riskware,validation
7478,com.utsr.egny.ehyu,com.utsr.egny.ehyu,4,Riskware,train
7479,com.ewz.iofibc,com.ewz.iofibc,4,Riskware,train
7480,mobi.romnpgjh.hojtkt.pgvv,mobi.romnpgjh.hojtkt.pgvv,4,Riskware,train
7481,,__missing_package_row_7481,4,Riskware,train
7482,ch.nth.android.contentabo_l01_sim_univ,ch.nth.android.contentabo_l01_sim_univ,4,Riskware,validation
7483,com.ihe.oeaqec,com.ihe.oeaqec,4,Riskware,test
7484,com.zxm.cjxuzw,com.zxm.cjxuzw,4,Riskware,train
7485,,__missing_package_row_7485,4,Riskware,validation
7486,lol.dnf.game,lol.dnf.game,4,Riskware,validation
7487,com.iso.epmnkh,com.iso.epmnkh,4,Riskware,test
7488,co.rgmkpvj.rhkkjj.upsvinq,co.rgmkpvj.rhkkjj.upsvinq,4,Riskware,train
7489,com.nzl.wqmvbs,com.nzl.wqmvbs,4,Riskware,train
7490,com.cnh.sgocni,com.cnh.sgocni,4,Riskware,test
7491,xcvip.com,xcvip.com,4,Riskware,train
7492,com.zmtpqjy,com.zmtpqjy,4,Riskware,train
7493,org.bowl.seeing.master.understanding.climate.knife,org.bowl.seeing.master.understanding.climate.knife,4,Riskware,train
7494,com.exd.nadwdp,com.exd.nadwdp,4,Riskware,train
7495,com.android.app253480,com.android.app253480,4,Riskware,test
7496,,__missing_package_row_7496,4,Riskware,train
7497,com.uz4.apkmanager,com.uz4.apkmanager,4,Riskware,validation
7498,com.gsn.dfyoui,com.gsn.dfyoui,4,Riskware,train
7499,com.yuuepravwl.casesimulator,com.yuuepravwl.casesimulator,4,Riskware,train
7500,com.giriiq.mtzdjwks,com.giriiq.mtzdjwks,4,Riskware,train
7501,org.fohev.moy.govoryashiy.tom,org.fohev.moy.govoryashiy.tom,4,Riskware,test
7502,com.fgg.wuxmdw,com.fgg.wuxmdw,4,Riskware,validation
7503,sd.cf.mn,sd.cf.mn,4,Riskware,validation
7504,khyzwbli.btkk.rffcl.waxci,khyzwbli.btkk.rffcl.waxci,4,Riskware,test
7505,com.susu.con,com.susu.con,4,Riskware,test
7506,com.qunqiandao,com.qunqiandao,4,Riskware,train
7507,com.kingroot.kinguser,com.kingroot.kinguser,4,Riskware,train
7508,com.ta.ps.vgh,com.ta.ps.vgh,4,Riskware,train
7509,com.yay.fdvhwp,com.yay.fdvhwp,4,Riskware,train
7510,com.sfl.zprhcl,com.sfl.zprhcl,4,Riskware,test
7511,com.gzjj.njue,com.gzjj.njue,4,Riskware,validation
7512,com.juyu.live,com.juyu.live,4,Riskware,validation
7514,,__missing_package_row_7514,4,Riskware,test
7515,com.vcrtjv.lqrnsnhb,com.vcrtjv.lqrnsnhb,4,Riskware,train
7516,net.dgsworkvckocyd.beachgirls,net.dgsworkvckocyd.beachgirls,4,Riskware,train
7517,nhrbpeqaa.fvbtff.ivp,nhrbpeqaa.fvbtff.ivp,4,Riskware,train
7518,com.qqzuans,com.qqzuans,4,Riskware,train
7519,biz.kdhcqamnesk.fingermyassuk,biz.kdhcqamnesk.fingermyassuk,4,Riskware,test
7520,com.mkx.tzhyve,com.mkx.tzhyve,4,Riskware,train
7521,com.lez.zpjbag,com.lez.zpjbag,4,Riskware,validation
7522,com.voc.wrpvrh,com.voc.wrpvrh,4,Riskware,test
7523,com.stsadASSse.game.AngryBirds,com.stsadASSse.game.AngryBirds,4,Riskware,train
7524,com.fvm.wszmfx,com.fvm.wszmfx,4,Riskware,train
7525,com.jdjie.ujdo.yhek,com.jdjie.ujdo.yhek,4,Riskware,validation
7526,z.exlaimikruhbu,z.exlaimikruhbu,4,Riskware,train
7527,com.lejgwi.pjgdbxcd,com.lejgwi.pjgdbxcd,4,Riskware,train
7528,com.yjc.drhalw,com.yjc.drhalw,4,Riskware,test
7529,com.rdd.jzdkdq,com.rdd.jzdkdq,4,Riskware,validation
7530,com.mxw.ugadhj,com.mxw.ugadhj,4,Riskware,train
7531,com.zky.yixqtb,com.zky.yixqtb,4,Riskware,train
7532,com.hmf.jktidu,com.hmf.jktidu,4,Riskware,train
7533,com.zcl.ybkhlk,com.zcl.ybkhlk,4,Riskware,train
7534,com.slyyjl.nohirsyn,com.slyyjl.nohirsyn,4,Riskware,validation
7535,com.mtj.qaomgx,com.mtj.qaomgx,4,Riskware,validation
7536,com.y10TdCb9O482346wD00,com.y10TdCb9O482346wD00,4,Riskware,train
7537,com.lectek.android.sfreader,com.lectek.android.sfreader,4,Riskware,validation
7538,com.nhzuguo.kilg,com.nhzuguo.kilg,4,Riskware,train
7539,com.epr.cimefq,com.epr.cimefq,4,Riskware,train
7540,com.swh.xwqojy,com.swh.xwqojy,4,Riskware,train
7541,com.mth.hnzcuw,com.mth.hnzcuw,4,Riskware,train
7542,cn.china.people.www,cn.china.people.www,4,Riskware,train
7543,com.muc.patax.fepefepopab,com.muc.patax.fepefepopab,4,Riskware,train
7544,com.magnanimity.detaining.votes,com.magnanimity.detaining.votes,4,Riskware,validation
7545,com.progresslab.conversation,com.progresslab.conversation,4,Riskware,train
7546,com.cqqiyxbxms.awijbvpjmr,com.cqqiyxbxms.awijbvpjmr,4,Riskware,train
7547,com.changyu.xiaoniaosix006,com.changyu.xiaoniaosix006,4,Riskware,validation
7548,au.com.phil.minepro,au.com.phil.minepro,4,Riskware,train
7549,com.juyu.live,com.juyu.live,4,Riskware,validation
7550,stream.harelip.arrowroot,stream.harelip.arrowroot,4,Riskware,test
7551,com.uz4.apkmanager,com.uz4.apkmanager,4,Riskware,validation
7552,com.fyq.hqjqes,com.fyq.hqjqes,4,Riskware,test
7553,com.fun4.daan,com.fun4.daan,4,Riskware,validation
7554,One.qgapk.toolbox,One.qgapk.toolbox,4,Riskware,train
7555,org.ohfmiufrfdijg.hottestcelebritiesgallery,org.ohfmiufrfdijg.hottestcelebritiesgallery,4,Riskware,train
7556,com.digitaran.goplaygames,com.digitaran.goplaygames,4,Riskware,test
7557,com.oop.gshqvv,com.oop.gshqvv,4,Riskware,validation
7558,net.droid.talk218,net.droid.talk218,4,Riskware,test
7559,com.nwopakdj.qpoieop,com.nwopakdj.qpoieop,4,Riskware,train
7560,com.tix.gpnmnl,com.tix.gpnmnl,4,Riskware,train
7561,org.cow.forget.sweet.lunch,org.cow.forget.sweet.lunch,4,Riskware,test
7562,com.ooedhsl.jvje.nuky,com.ooedhsl.jvje.nuky,4,Riskware,train
7563,com.wallpaperhomeleaf,com.wallpaperhomeleaf,4,Riskware,train
7564,eu.zjtrwngfld.subwaysurferssurf,eu.zjtrwngfld.subwaysurferssurf,4,Riskware,train
7565,com.lemagame4.lemagametcs4,com.lemagame4.lemagametcs4,4,Riskware,train
7566,com.csuvhu.ggugpupv,com.csuvhu.ggugpupv,4,Riskware,train
7567,com.bgjcn.hunkw,com.bgjcn.hunkw,4,Riskware,test
7568,com.metasploit.stage,com.metasploit.stage,4,Riskware,test
7569,com.iapp.kongjian,com.iapp.kongjian,4,Riskware,validation
7570,com.qqzuans,com.qqzuans,4,Riskware,train
7572,com.nojjli.rlectbtt,com.nojjli.rlectbtt,4,Riskware,train
7573,com.hej.nbonug,com.hej.nbonug,4,Riskware,validation
7574,com.oesnoy.rwzwhmfb,com.oesnoy.rwzwhmfb,4,Riskware,train
7575,com.vyn.opkccm,com.vyn.opkccm,4,Riskware,train
7576,com.lema.lematcs2100,com.lema.lematcs2100,4,Riskware,validation
7577,com.glk.qamwqj,com.glk.qamwqj,4,Riskware,train
7578,com.afxvi,com.afxvi,4,Riskware,validation
7579,com.yourpornapp.app.tnaflix,com.yourpornapp.app.tnaflix,4,Riskware,train
7580,com.xiaochen.android.video,com.xiaochen.android.video,4,Riskware,validation
7581,com.nwopakdj.qpoieop,com.nwopakdj.qpoieop,4,Riskware,train
7582,com.yourpornapp.app.yourpornapp,com.yourpornapp.app.yourpornapp,4,Riskware,test
7583,,__missing_package_row_7583,4,Riskware,train
7584,com.npceyb.zmxafzti,com.npceyb.zmxafzti,4,Riskware,train
7585,com.gzjj.njue,com.gzjj.njue,4,Riskware,validation
7586,s.leng.mm,s.leng.mm,4,Riskware,train
7587,com.nhp.jpdgvv,com.nhp.jpdgvv,4,Riskware,test
7588,com.juyu.live,com.juyu.live,4,Riskware,validation
7589,com.video.player.xxx.super.girl.sett,com.video.player.xxx.super.girl.sett,4,Riskware,validation
7590,eu.xqrtimsvaeis.royalenvoyfull,eu.xqrtimsvaeis.royalenvoyfull,4,Riskware,test
7591,com.wqa.qymwqb,com.wqa.qymwqb,4,Riskware,train
7592,com.guenwr.fsrrjhkb,com.guenwr.fsrrjhkb,4,Riskware,train
